author
Terry K. Amthor
Kevin Barrett, Saul Peters
Jamie Thomson
Jamie Thomson
Mark Smith
Dave Morris
Mark Smith
Dave Morris
Dave Morris
Dave Morris
Stephen Thraves
Stephen Thraves
Fiona Cummings, Stephen Thraves
Stephen Thraves
Stephen Thraves
Stephen Thraves
Stephen Thraves
Stephen Thraves
Stephen Thraves
Greg Hill
Stephen Thraves
Demian Katz
Demian Katz


Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Rick Priestley
Rick Priestley
Rick Priestley
Rick Priestley
Rick Priestley
Rick Priestley
John Peel
John Peel
John Peel
John Peel
John Peel
John Peel
John Peel
John Peel. 1991. ISBN: 0307223027
John Peel. 1991. ISBN: 0307223027
Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Dave Morris
Oliver Johnson, Dave Morris
Ian Livingstone
Simon Farrell, Jon(athan) Sutherland
Simon Farrell, Jon(athan) Sutherland
Simon Farrell, Jon(athan) Sutherland
Simon Farrell, Jon(athan) Sutherland
Simon Farrell, Jon(athan) Sutherland
Simon Farrell, Jon(athan) Sutherland
Graeme Davis
Graeme Davis
Graeme Davis
Graeme Davis
Graeme Davis
Graham Staplehurst, Paul Mason (uncredited)
Graham Staplehurst, Paul Mason (uncredited)
Steve Jackson (United Kingdom)
Steve Jackson (United Kingdom)
Steve Jackson (United Kingdom)
Jasan P. Barnett
Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Mark Smith, Jamie Thomson
Oliver Johnson
Dave Morris
Oliver Johnson
Dave Morris, Yve Newnham
Simon Farrell, Jon(athan) Sutherland
Simon Farrell, Jon(athan) Sutherland
Steve Jackson (United Kingdom)
Steve Jackson (United Kingdom)
Fabrice Cayla, Jean-Pierre Pecau
Fabrice Cayla, Jean-Pierre Pecau
Fabrice Cayla, Jean-Pierre Pecau
Fabrice Cayla, Jean-Pierre Pecau
Pierre Cléquin, Marcel Laverdet
Fabrice Cayla, Jean-Pierre Pecau
Fabrice Cayla, Jean-Pierre Pecau
Joël Gourdon
Pierre Rosenthal
Fabrice Cayla, Jean-Pierre Pecau
Evelyn Bacon, Dominique Dupuis
Jacques Denoyelle, Pascale Putegnat
Jean Dubost
François Lejoyeux, Pierre Lejoyeux
Frédéric Blayo
Joël Augros, Patrick Gervaise
Frédéric Blayo
François Lejoyeux, Pierre Lejoyeux
Fabrice Cayla, Jean-Pierre Pecau
Fabrice Cayla, Jean-Pierre Pecau
Pierre Rosenthal
Fabrice Cayla, Jean-Pierre Pecau
Jacques Denoyelle, Pascale Putegnat
Dominique Dupuis
Joël Gourdon
Fabrice Cayla, Jean-Pierre Pecau
Dominique Tellier


Michel Pagel
Jean-Luc Cambier, Doug Headline, Éric Verhoest
Jean-Luc Cambier, Doug Headline, Éric Verhoest
Jean-Luc Cambier, Éric Verhoest
Doug Headline, Michel Pagel, Fred Gordon
Doug Headline, Stéphane Salvetti

Doug Headline, Dominique Monrocq
Dominique Monrocq, Doug Headline
Michel Pagel, Dominique Monrocq, Doug Headline
Doug Headline, Jacques Collin
Doug Headline, Dominique Monrocq
Doug Headline, Dominique Monrocq
Doug Headline, Dominique Monrocq, Jacques Collin





Dominique Grandpierre
Pierre Rossano
Christian Lamblin
Ruth Huart
Dominique Grandpierre








Sophie de Vogelas






Migou
Migou
Migou
Migou
Migou
Migou
Migou





Migou, Antoine Pinchot
Migou, Antoine Pinchot

Francine Boillot
Philippe Ebly
Philippe Ebly

Yak Rivais
Francois Thiéry
Francois Thiéry



Richard Petit
Paul Thiès
Rukmini





























































James Campbell
James Campbell
James Campbell





Gildas Sagot
Gildas Sagot
Bruno Giraudon
Gildas Sagot
































Gildas Sagot



Gildas Sagot
Gildas Sagot










Gildas Sagot
Gildas Sagot





















Franco Cardini, Antonio Clemente, Salvatore Clemente

Paola Picasso

Andrea Angiolino




















































Andreu Martín

Jaume Ribera









Edag, S.A



Roberto Morraglia





Héctor Campillo Cuautli
Héctor Campillo Cuautli
Héctor Campillo Cuautli
Héctor Campillo Cuautli
Héctor Campillo Cuautli










Ricardo Alcántara
Jacqueline (Marty Aboitiz de) Balcells, Ana María Güiraldes (Camerati), Alberto I. Balcells
Jacqueline (Marty Aboitiz de) Balcells, Ana María Güiraldes (Camerati), Alberto I. Balcells, Ana María Larraín (afterword)
Jacqueline (Marty Aboitiz de) Balcells, Ana María Güiraldes (Camerati), Alberto I. Balcells, Carlos Iturra (essay)













































Stefania Fabri






































































Uwe Anton
Uwe Anton
Ulrich Kaiser
Emma Wolf
Robert Wolf
Ulrich Kaiser
Wolfgang Hohlbein, Karl-Ulrich Burgdorf


















Zybněk Dach
Zybněk Dach
Václav Kroc
Zybněk Dach
Zybněk Dach
Václav Kroc
Václav Kroc
Zybněk Dach
Václav Kroc
Václav Kroc
Zybněk Dach
Václav Kroc
Zybněk Dach

















Péter Kardos, Nyári Gábor





Jeffrey Stone (István Nemes), Robert Knight
Alex R. Wermin (Tibor Bihon)
Robert Knight
Ian Borouge (János Boruzs)
Robert Knight


Mark Evans, Csaba Dancs
Pierre de Laubier
Artur Marciniak

Silvester Gold [Силвестър Голд]
Virgil Dreamond [Върджил Дриймънд] (Elena Pavlova [Елена Павлова])
Sim(eon) Nikolov [Сим(еон) Николов]
Sim(eon) Nikolov [Сим(еон) Николов]
Robert Blond [Робърт Блонд] (Bogdan Russev [Богдан Русев])
Kevin Slaighter [Кевин Слейтър] (Kiril Slabov [Кирил Слабов])
Kevin Slaighter [Кевин Слейтър] (Kiril Slabov [Кирил Слабов])
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
Collin Walumberry [Колин Уолъмбъри] (Lyubomir Nikolov [Любомир Николов])
Collin Walumberry [Колин Уолъмбъри] (Lyubomir Nikolov [Любомир Николов])
Collin Walumberry [Колин Уолъмбъри] (Lyubomir Nikolov [Любомир Николов])
Michael Mindcrime [Майкъл Майндкрайм] (Dimitar Slaveykov [Димитър Стойковски Дафовски])
Michael Mindcrime [Майкъл Майндкрайм] (Dimitar Slaveykov [Димитър Стойковски Дафовски])
Michael Mindcrime [Майкъл Майндкрайм] (Dimitar Slaveykov [Димитър Стойковски Дафовски])
Michael Mindcrime [Майкъл Майндкрайм] (Dimitar Slaveykov [Димитър Стойковски Дафовски])
Adrian Wayne [Ейдриън Уейн] (Alexander Alexandrov [Александър Александров])
George Blekbak [Джордж Блекбък]
Robert Blond [Робърт Блонд] (Bogdan Russev [Богдан Русев])

Christopher Macdoell [Кристофър Макдоел] (Elena Pavlova [Елена Павлова])

Virgil Dreamond [Върджил Дриймънд] (Elena Pavlova [Елена Павлова])






Michael A. Stackpole
Lois McCoy, Floyd McCoy
Lois McCoy, Floyd McCoy
Lois McCoy, Floyd McCoy
Eileen Buckholtz, Ruth Glick
Megan Stine, H. William Stine, Susan M. Zakar (programming)
Chassie L. West, Susan M. Zakar (programming)
Jean M. Favors, Susan M. Zakar (programming)
Ruth Glick, Eileen Buckholtz
Ruth Glick, Eileen Buckholtz
Jean M. Favors, Susan M. Zakar (programming)
Chassie L. West, Susan M. Zakar (programming)
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
Rhondi Vilott-Salsitz
M. Masters
M. Masters
M. Masters, Alexander von Wacker
M. Masters, Alexander von Wacker
M. Masters, George Edward Stanley
Megan Stine, H. William Stein
Ruth Glick, Eileen Buckholtz
Ruth Glick, Eileen Buckholtz
Michael Avallone. 1978. ISBN: 059005368X

Donald J. Sobol
Donald J. Sobol
Nate Aaseng
Nate Aaseng
Nate Aaseng
Jake MacKenzie
Jake MacKenzie
Ashley Low

Joe Dever
Joe Dever
Marvin Miller



Jahnna M. Malcolm
Marie Jacks
Della Rowland
Josephine Kains
Josephine Kains
Jake T. Forbes
Hillary Wolfe
David (Dave) Martin


Edward Packard
Fred D'Ignazio
Fred D'Ignazio
Jeff Burk
Carlton Mellick III
Ian Livingstone, Jamie Thomson
Kenneth D. Roseman
Kenneth D. Roseman
Fray
Alan Robbins
Matt Youngmark
John F. Antal
Albie Fiore

Anthony Lavisher, Jamie Wallis
Carey Wallace
David Langford (editing)
Thomas Ainlay, Jr
Steve Morrison, Alex Jenkins
Edward Packard
Marvin Miller
Edward Packard

Stephen Thraves
Stephen Thraves
Stephen Thraves
Stephen Thraves
Stephen Thraves
Sara Compton, Spencer Compton
R.A. Montgomery
Fleep. Jason Shiga.
Alex Gray
J.E. Bright
Kendall Adams
Denis Bond
Sahil Asthana





Ian Livingstone
Ian Livingstone
Ian Livingstone
Emma Campbell Webster
Simon Farrell, Jon(athan) Sutherland
Cornelius Rumstuckle (J.H. (Herbie) Brennan)
Paul Vernon
Paul Vernon
John Butterfield, David Honigmann, Philip Parker
Jon(athan) Sutherland
Barbara McDonough
Jon(athan) Sutherland
Jon(athan) Sutherland
Jon(athan) Sutherland
Jon(athan) Sutherland
Jon(athan) Sutherland
Jon(athan) Sutherland
Stephen Thraves
R.A. Montgomery
Ian Livingstone


Mark Fowler
Justin Somper
Timm Daniels [Тим Дениълс] (Lyubomir Nikolov [Любомир Николов])
Tihor Miklós, Mazán Zsolt
Tihor Miklós, Mazán Zsolt

Robert Blond [Робърт Блонд] (Bogdan Russev [Богдан Русев])

Stefania Fabri
Stefania Fabri
Andrea Angiolino
Andrea Angiolino, Pier Giorgio Paglia
Andea Angiolino, Domenico Di Giorgio, Francesca Garello
Gregory Alegi, Andrea Angiolino
Lorraine Freeney, Tara McCarthy







Sara James
Marc Gascoigne (editing)
Marc Gascoigne (editing)
Marc Gascoigne, Pete Tamlyn
Marc Gascoigne, Pete Tamlyn
Susan Saunders


Sarah Mlynowski
Andrea Angiolino

C.Z. Dunn



Jason Shiga
Jason Shiga. 2010. ISBN: 0810984237
Phillip's Head. Jason Shiga.
Jason Shiga.
Jason Shiga.
Jason Shiga.

Anson Montgomery
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
Virgil Dreamond [Върджил Дриймънд] (Elena Pavlova [Елена Павлова])
Virgil Dreamond [Върджил Дриймънд] (Elena Pavlova [Елена Павлова])
Virgil Dreamond [Върджил Дриймънд] (Elena Pavlova [Елена Павлова])
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
Virgil Dreamond [Върджил Дриймънд] (Elena Pavlova [Елена Павлова])
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
George M. George [Джордж М. Джордж] (Georgi Mindizov [Георги Миндизов])
Kenneth D. Roseman
Kenneth D. Roseman
Kenneth D. Roseman
Michael Teitelbaum
Michael Teitelbaum



R.A. Montgomery
R.A. Montgomery
R.A. Montgomery
R.A. Montgomery
R.A. Montgomery
R.A. Montgomery
R.A. Montgomery
R.A. Montgomery, Shannon Gilligan
R.A. Montgomery
R.A. Montgomery
Shannon Gilligan
Shannon Gilligan
Paul J. Loth
Tim Hartnell


Anson Montgomery
Edward Packard

R.A. Montgomery
Edward Packard
Richard Brightfield
Edward Packard
Edward Packard
Edward Packard
R.A. Montgomery
Richard Brightfield
Edward Packard
Jay Leibold (Jay Montavon)
Marcia Leonard
Marcia Leonard
Marcia Leonard
Marcia Leonard
Marcia Leonard
Rachel Timms, Laurence Hayes
Heather McElhatton
Jim Razzi
Jim Razzi
Jim Razzi
Jim Razzi
Jim Razzi
Jim Razzi
Jim Razzi
Jim Razzi
Jim Razzi
Richard Brightfield
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, James Rosinus (development)

Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, Jill Leonardi (character design), James Rosinus (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, Michael Vitale (character design), James Rosinus (development)
Alfred Leonardi, Bruce Perry (character design), James Rosinus (development)
Alfred Leonardi, Douglas Huskins (character design), James Rosinus (development)
Alfred Leonardi, Bruce Perry (character design), James Rosinus (development)
Alfred Leonardi, Douglas Huskins (character design), Dennis Greci (character design), James Rosinus (development)
Alfred Leonardi, Dennis Greci (development)
Alfred Leonardi, James Rosinus (development)
Alfred Leonardi, Michael Vitale (character design), James Rosinus (development)

Alfred Leonardi, Michael Vitale (character design), James Rosinus (development)
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Adamo Leoni, Mary Leonardi, Dennis Greci
Alfred Leonardi, Mary Leonardi, Dennis Greci, William Fortin
Alfred Leonardi, Ken St. Andre, Dennis Greci
Alfred Leonardi, James L. Walker, Dennis Greci
Alfred Leonardi, James L. Walker, Dennis Greci
Alfred Leonardi, Dennis Greci, Toni Greci, Mary Leonardi
Alfred Leonardi, Dennis Greci, Toni Greci, Mary Leonardi
Alfred Leonardi, Adamo Leoni, Dennis Greci
Alfred Leonardi, Adamo Leoni, Dennis Greci
Alfred Leonardi, Adamo Leoni, Dennis Greci
Alfred Leonardi, Adamo Leoni, Dennis Greci
Alfred Leonardi, James Rosinus (development)
Michael A. Stackpole
Roy Cram
Lee Russell
Mike Brines (original), Michael A. Stackpole (reissue)
Walker Vanning
Rick Loomis
Keith A. Abbott
Seth McEvoy
Elizabeth Crary
Dave Morris, Jamie Thomson
Dave Morris, Jamie Thomson
Dave Morris, Jamie Thomson
Dave Morris, Jamie Thomson
Dave Morris, Jamie Thomson



Christopher Manson


Anthea Bell
Jim Eckman

Greg Farshtey

Alberto Savini, Silvana Barbi
Dave Morris, Jamie Thomson




Rose Estes
Jean (F.) Blashfield
Rose Estes
Mary L. Kirchoff, James M. Ward
Michael (Mike) Carr
Linda Lowery

Alfred Leonardi, Hal McKinney
Steve Perry
David Bischoff
Jim Gasperini
Michael Reaves

R.L. Stine
R.L. Stine

R.L. Stine
R.L. Stine
Douglas Carrel
Dugald A. Steer

Dugald A. Steer
Dugald A. Steer

Tony Lee

John F. Antal
John F. Antal
Norman A. Crowder
Robert Saffold, Ann Smalley
Robert J. Hughes, Peter Pipe
Grace C. Martin, Ann Smalley
John Clark Pratt
James B. Owens, Paul Sanborn
Edward Lasker
Craig R. Hickman
David E. Rye, Craig R. Hickman
Dale M. Brethower



Gillian Rubinstein

Sean-Robert Shaw
Sean-Robert Shaw
Sean-Robert Shaw
Phillip Brinkerhoff, Ben Arcuri (editing)
Phillip Brinkerhoff, Ben Arcuri (editing)




Alfred Leonardi, Dennis Greci, Lynda Leonardi, Marian McKenzie, James Rosinus
Michael A. Stackpole

Matthew J. Costello
Ray Winninger
Greg(ory) Gorden
Matthew J. Costello, Laird A. Brownlee (editing)
Alfred Leonardi, Dennis Greci, Lynda Leonardi, Marian McKenzie, James Rosinus, Cynthia Garrison



Jacek Ciesielski

Alan LaVergne
Alan LaVergne
Alan LaVergne

Iain Smyth

A. Molotkov, S.B. Reda, Pamela Zero
Douglas Neman
Amanda Kragten, Nicole Mayer, Douglas Neman
Betty Jo Schuler
Kevin Scally
Stewart Cowley


Patrick Burston
Patrick Burston
Patrick Burston
Patrick Burston
Patrick Burston
John Norton

Alkis Alkiviades, Giovanni Caselli
Alkis Alkiviades, Giovanni Caselli

Forrest Harris
Forrest Harris
Gary Chalk, David Kerrigan
Gary Chalk, David Kerrigan
Jean (F.) Blashfield, James M. Ward
Jean (F.) Blashfield, James M. Ward
Jean (F.) Blashfield
Allen Varney
M.A.R. Barker
M.A.R. Barker
L. Douglas Garrett, George MacDonald, Steve Peterson
Gerard Christopher Klug, Greg(ory) Gordon, Robert Kern, Neil Randall
W.G. Armintrout
W.G. Armintrout
W.G. Armintrout
W.G. Armintrout
W.G. Armintrout
Alex Strang
Alex Strang
Alex Strang
Dan Slott






Ian Livingstone, Steve Jackson (United Kingdom), Tony Lacey, Philippa Dickinson
Ian Livingstone, Steve Jackson (United Kingdom), Tony Lacey, Philippa Dickinson

Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Alfred Leonardi, William (Billy) Tucci
Seth McEvoy
Stuart Hopen, Sean Deming, Catherine Yronwode





Jason Shiga. 2010. ISBN: 0810984237
Lee Mountain. 1978. ISBN: 0890611483
Roger Tabor







Alfred Leonardi, Dennis Greci (development)
Alfred Leonardi, Dennis Greci (development)
Alfred Leonardi, Dennis Greci (development)
Alfred Leonardi, Dennis Greci (development)
Rick Loomis
Michael A. Stackpole
Glenn (Arthur) Rahman
Stefan E. Jones
Andrea Mills
Michael A. Stackpole
David Steven Moskowitz
K. Martin Aul
Roy Cram
Glenn (Arthur) Rahman
James Marciniak, Steven Marciniak
Ken St. Andre
Ken St. Andre

Michael A. Stackpole
Ken St. Andre

Michael Szymanski
Glenn (Arthur) Rahman
Aaron Allston

Matthew J. Costello

Jerry Epperson, Tom Moldvay






Marc Gascoigne (editing)
Marc Gascoigne (editing)
Ulrich Kiesow
Philip Neumann
Frank Pfeifer
Arne Griech, Reiner Kriegler, Marc Zwinz
Wendel Hennen











Joe Dever

Simon Geller (editing)
Simon Geller (editing)
Simon Geller (editing)
Simon Geller (editing)
Simon Geller (editing)


Robertson Sondoh Jr
Anne Gray McCready
William W. Connors
Merle M. Rasmussen
Merle M. Rasmussen
William Carlson
Greg Costikyan, Daniel Seth Gelber, Eric Goldberg, Ken Rolston


Viki Llundsbrand (David Brunskill)
Richard Barron
David Brunskill
David Brunskill
M.W. Bolton
David Brunskill









Troy Denning
Troy Denning
Peter Schweighofer


Merle M. Rasmussen
Jim Simon




Brandon Neff
Pat Apodaca
Paul L. Meier




David (Zeb) Cook
George Horton


Shannon Gilligan











